,latitud,longitud,year,matching_accuracy
87613,24.963687896728516,67.17186737060547,2018,4.0
87625,24.963687896728516,67.17186737060547,2015,4.0
87628,24.963687896728516,67.17186737060547,2018,4.0
87635,24.963687896728516,67.17186737060547,2015,4.0
87638,24.963687896728516,67.17186737060547,2018,4.0
87645,24.963687896728516,67.17186737060547,2015,4.0
87648,24.963687896728516,67.17186737060547,2018,4.0
87655,24.963687896728516,67.17186737060547,2015,4.0
87658,24.963687896728516,67.17186737060547,2018,4.0
87670,24.963687896728516,67.17186737060547,2015,4.0
87673,24.963687896728516,67.17186737060547,2018,4.0
87680,24.963687896728516,67.17186737060547,2015,4.0
87683,24.963687896728516,67.17186737060547,2018,4.0
87690,24.963687896728516,67.17186737060547,2015,4.0
87693,24.963687896728516,67.17186737060547,2018,4.0
87705,24.963687896728516,67.17186737060547,2015,4.0
87708,24.963687896728516,67.17186737060547,2018,4.0
87715,24.963687896728516,67.17186737060547,2015,4.0
87718,24.963687896728516,67.17186737060547,2018,4.0
87725,24.963687896728516,67.17186737060547,2015,4.0
87728,24.963687896728516,67.17186737060547,2018,4.0
87735,24.963687896728516,67.17186737060547,2015,4.0
87738,24.963687896728516,67.17186737060547,2018,4.0
87740,28.811203002929688,70.64120483398438,2015,4.0
87743,28.811203002929688,70.64120483398438,2018,4.0
87750,24.963687896728516,67.17186737060547,2015,4.0
87753,24.963687896728516,67.17186737060547,2018,4.0
87755,24.963687896728516,67.17186737060547,2015,4.0
87758,24.963687896728516,67.17186737060547,2018,4.0
87765,24.963687896728516,67.17186737060547,2015,4.0
87768,24.963687896728516,67.17186737060547,2018,4.0
87780,24.963687896728516,67.17186737060547,2015,4.0
87783,24.963687896728516,67.17186737060547,2018,4.0
87795,24.963687896728516,67.17186737060547,2015,4.0
87798,24.963687896728516,67.17186737060547,2018,4.0
87800,24.963687896728516,67.17186737060547,2015,4.0
87803,24.963687896728516,67.17186737060547,2018,4.0
87805,24.963687896728516,67.17186737060547,2015,4.0
87808,24.963687896728516,67.17186737060547,2018,4.0
87815,24.963687896728516,67.17186737060547,2015,4.0
87818,24.963687896728516,67.17186737060547,2018,4.0
87820,24.963687896728516,67.17186737060547,2015,4.0
87823,24.963687896728516,67.17186737060547,2018,4.0
87825,24.963687896728516,67.17186737060547,2015,4.0
87828,24.963687896728516,67.17186737060547,2018,4.0
87830,24.963687896728516,67.17186737060547,2015,4.0
87833,24.963687896728516,67.17186737060547,2018,4.0
87835,24.963687896728516,67.17186737060547,2015,4.0
87838,24.963687896728516,67.17186737060547,2018,4.0
87845,24.963687896728516,67.17186737060547,2015,4.0
87848,24.963687896728516,67.17186737060547,2018,4.0
87860,24.963687896728516,67.17186737060547,2015,4.0
87863,24.963687896728516,67.17186737060547,2018,4.0
87870,24.963687896728516,67.17186737060547,2015,4.0
87873,24.963687896728516,67.17186737060547,2018,4.0
87880,24.963687896728516,67.17186737060547,2015,4.0
87883,24.963687896728516,67.17186737060547,2018,4.0
87885,24.963687896728516,67.17186737060547,2015,4.0
87888,24.963687896728516,67.17186737060547,2018,4.0
87890,24.963687896728516,67.17186737060547,2015,4.0
87893,24.963687896728516,67.17186737060547,2018,4.0
87900,24.963687896728516,67.17186737060547,2015,4.0
87903,24.963687896728516,67.17186737060547,2018,4.0
87905,24.963687896728516,67.17186737060547,2015,4.0
87908,24.963687896728516,67.17186737060547,2018,4.0
87910,24.963687896728516,67.17186737060547,2015,4.0
87913,24.963687896728516,67.17186737060547,2018,4.0
87920,24.963687896728516,67.17186737060547,2015,4.0
87923,24.963687896728516,67.17186737060547,2018,4.0
87925,24.963687896728516,67.17186737060547,2015,4.0
87928,24.963687896728516,67.17186737060547,2018,4.0
87940,24.963687896728516,67.17186737060547,2015,4.0
87943,24.963687896728516,67.17186737060547,2018,4.0
87945,24.963687896728516,67.17186737060547,2015,4.0
87948,24.963687896728516,67.17186737060547,2018,4.0
87950,24.963687896728516,67.17186737060547,2015,4.0
87953,24.963687896728516,67.17186737060547,2018,4.0
87955,24.963687896728516,67.17186737060547,2015,4.0
87958,24.963687896728516,67.17186737060547,2018,4.0
87970,24.963687896728516,67.17186737060547,2015,4.0
87973,24.963687896728516,67.17186737060547,2018,4.0
87975,24.963687896728516,67.17186737060547,2015,4.0
87978,24.963687896728516,67.17186737060547,2018,4.0
87980,24.963687896728516,67.17186737060547,2015,4.0
87983,24.963687896728516,67.17186737060547,2018,4.0
87995,24.963687896728516,67.17186737060547,2015,4.0
87998,24.963687896728516,67.17186737060547,2018,4.0
88015,24.963687896728516,67.17186737060547,2015,4.0
88018,24.963687896728516,67.17186737060547,2018,4.0
88025,24.963687896728516,67.17186737060547,2015,4.0
88028,24.963687896728516,67.17186737060547,2018,4.0
88030,24.963687896728516,67.17186737060547,2015,4.0
88033,24.963687896728516,67.17186737060547,2018,4.0
88035,24.963687896728516,67.17186737060547,2015,4.0
88038,24.963687896728516,67.17186737060547,2018,4.0
88045,24.963687896728516,67.17186737060547,2015,4.0
88048,24.963687896728516,67.17186737060547,2018,4.0
88050,24.963687896728516,67.17186737060547,2015,4.0
88053,24.963687896728516,67.17186737060547,2018,4.0
88055,24.963687896728516,67.17186737060547,2015,4.0
88058,24.963687896728516,67.17186737060547,2018,4.0
88065,24.963687896728516,67.17186737060547,2015,4.0
88068,24.963687896728516,67.17186737060547,2018,4.0
88070,24.963687896728516,67.17186737060547,2015,4.0
88073,24.963687896728516,67.17186737060547,2018,4.0
88075,24.963687896728516,67.17186737060547,2015,4.0
88078,24.963687896728516,67.17186737060547,2018,4.0
88080,24.963687896728516,67.17186737060547,2015,4.0
88083,24.963687896728516,67.17186737060547,2018,4.0
88085,24.963687896728516,67.17186737060547,2015,4.0
88088,24.963687896728516,67.17186737060547,2018,4.0
88090,24.963687896728516,67.17186737060547,2015,4.0
88093,24.963687896728516,67.17186737060547,2018,4.0
88095,24.963687896728516,67.17186737060547,2015,4.0
88098,24.963687896728516,67.17186737060547,2018,4.0
88100,24.963687896728516,67.17186737060547,2015,4.0
88103,24.963687896728516,67.17186737060547,2018,4.0
88120,24.963687896728516,67.17186737060547,2015,4.0
88123,24.963687896728516,67.17186737060547,2018,4.0
88125,24.963687896728516,67.17186737060547,2015,4.0
88128,24.963687896728516,67.17186737060547,2018,4.0
88130,24.963687896728516,67.17186737060547,2015,4.0
88133,24.963687896728516,67.17186737060547,2018,4.0
88135,24.963687896728516,67.17186737060547,2015,4.0
88138,24.963687896728516,67.17186737060547,2018,4.0
88140,24.963687896728516,67.17186737060547,2015,4.0
88143,24.963687896728516,67.17186737060547,2018,4.0
88145,24.963687896728516,67.17186737060547,2015,4.0
88148,24.963687896728516,67.17186737060547,2018,4.0
88155,24.963687896728516,67.17186737060547,2015,4.0
88158,24.963687896728516,67.17186737060547,2018,4.0
88160,24.963687896728516,67.17186737060547,2015,4.0
88163,24.963687896728516,67.17186737060547,2018,4.0
88170,24.963687896728516,67.17186737060547,2015,4.0
88173,24.963687896728516,67.17186737060547,2018,4.0
88175,24.963687896728516,67.17186737060547,2015,4.0
88178,24.963687896728516,67.17186737060547,2018,4.0
88180,24.963687896728516,67.17186737060547,2015,4.0
88183,24.963687896728516,67.17186737060547,2018,4.0
88185,33.86085891723633,73.75962829589844,2015,3.0
88188,33.86085891723633,73.75962829589844,2018,3.0
88190,24.963687896728516,67.17186737060547,2015,4.0
88193,24.963687896728516,67.17186737060547,2018,4.0
88195,24.963687896728516,67.17186737060547,2015,4.0
88198,24.963687896728516,67.17186737060547,2018,4.0
88200,24.963687896728516,67.17186737060547,2015,4.0
88203,24.963687896728516,67.17186737060547,2018,4.0
88205,24.963687896728516,67.17186737060547,2015,4.0
88208,24.963687896728516,67.17186737060547,2018,4.0
88210,24.963687896728516,67.17186737060547,2015,4.0
88213,24.963687896728516,67.17186737060547,2018,4.0
88215,24.963687896728516,67.17186737060547,2015,4.0
88218,24.963687896728516,67.17186737060547,2018,4.0
88220,24.963687896728516,67.17186737060547,2015,4.0
88223,24.963687896728516,67.17186737060547,2018,4.0
88225,24.963687896728516,67.17186737060547,2015,4.0
88228,24.963687896728516,67.17186737060547,2018,4.0
88230,24.963687896728516,67.17186737060547,2015,4.0
88233,24.963687896728516,67.17186737060547,2018,4.0
88245,24.963687896728516,67.17186737060547,2015,4.0
88248,24.963687896728516,67.17186737060547,2018,4.0
88250,24.963687896728516,67.17186737060547,2015,4.0
88253,24.963687896728516,67.17186737060547,2018,4.0
88255,24.963687896728516,67.17186737060547,2015,4.0
88258,24.963687896728516,67.17186737060547,2018,4.0
88260,24.963687896728516,67.17186737060547,2015,4.0
88263,24.963687896728516,67.17186737060547,2018,4.0
88270,24.963687896728516,67.17186737060547,2015,4.0
88273,24.963687896728516,67.17186737060547,2018,4.0
88275,24.96368789672852,67.17186737060547,2015,4.0
88278,24.96368789672852,67.17186737060547,2018,4.0
88295,24.963687896728516,67.17186737060547,2015,4.0
88298,24.963687896728516,67.17186737060547,2018,4.0
88300,24.963687896728516,67.17186737060547,2015,4.0
88303,24.963687896728516,67.17186737060547,2018,4.0
88305,24.963687896728516,67.17186737060547,2015,4.0
88308,24.963687896728516,67.17186737060547,2018,4.0
88310,24.963687896728516,67.17186737060547,2015,4.0
88313,24.963687896728516,67.17186737060547,2018,4.0
88315,31.810964584350586,74.25273132324219,2015,3.0
88318,31.810964584350586,74.25273132324219,2018,3.0
88320,24.963687896728516,67.17186737060547,2015,4.0
88323,24.963687896728516,67.17186737060547,2018,4.0
88330,24.963687896728516,67.17186737060547,2015,4.0
88333,24.963687896728516,67.17186737060547,2018,4.0
88345,24.963687896728516,67.17186737060547,2015,4.0
88348,24.963687896728516,67.17186737060547,2018,4.0
88350,24.96368789672852,67.17186737060547,2015,4.0
88353,24.96368789672852,67.17186737060547,2018,4.0
88355,24.963687896728516,67.17186737060547,2015,4.0
88358,24.963687896728516,67.17186737060547,2018,4.0
88365,24.963687896728516,67.17186737060547,2015,4.0
88368,24.963687896728516,67.17186737060547,2018,4.0
88375,24.963687896728516,67.17186737060547,2015,4.0
88378,24.963687896728516,67.17186737060547,2018,4.0
88385,24.963687896728516,67.17186737060547,2015,4.0
88388,24.963687896728516,67.17186737060547,2018,4.0
88390,24.963687896728516,67.17186737060547,2015,4.0
88393,24.963687896728516,67.17186737060547,2018,4.0
88395,24.963687896728516,67.17186737060547,2015,4.0
88398,24.963687896728516,67.17186737060547,2018,4.0
88405,24.963687896728516,67.17186737060547,2015,4.0
88408,24.963687896728516,67.17186737060547,2018,4.0
88410,24.963687896728516,67.17186737060547,2015,4.0
88413,24.963687896728516,67.17186737060547,2018,4.0
88415,24.963687896728516,67.17186737060547,2015,4.0
88418,24.963687896728516,67.17186737060547,2018,4.0
88425,24.963687896728516,67.17186737060547,2015,4.0
88428,24.963687896728516,67.17186737060547,2018,4.0
88430,24.963687896728516,67.17186737060547,2015,4.0
88433,24.963687896728516,67.17186737060547,2018,4.0
88435,24.963687896728516,67.17186737060547,2015,4.0
88438,24.963687896728516,67.17186737060547,2018,4.0
88440,24.963687896728516,67.17186737060547,2015,4.0
88443,24.963687896728516,67.17186737060547,2018,4.0
88445,24.963687896728516,67.17186737060547,2015,4.0
88448,24.963687896728516,67.17186737060547,2018,4.0
88455,24.963687896728516,67.17186737060547,2015,4.0
88458,24.963687896728516,67.17186737060547,2018,4.0
88460,24.963687896728516,67.17186737060547,2015,4.0
88463,24.963687896728516,67.17186737060547,2018,4.0
88465,24.963687896728516,67.17186737060547,2015,4.0
88468,24.963687896728516,67.17186737060547,2018,4.0
88470,24.963687896728516,67.17186737060547,2015,4.0
88473,24.963687896728516,67.17186737060547,2018,4.0
88475,24.963687896728516,67.17186737060547,2015,4.0
88478,24.963687896728516,67.17186737060547,2018,4.0
88480,34.74616622924805,72.3542709350586,2015,3.0
88483,34.74616622924805,72.3542709350586,2018,3.0
88495,24.963687896728516,67.17186737060547,2015,4.0
88498,24.963687896728516,67.17186737060547,2018,4.0
88500,24.963687896728516,67.17186737060547,2015,4.0
88503,24.963687896728516,67.17186737060547,2018,4.0
88510,24.963687896728516,67.17186737060547,2015,4.0
88513,24.963687896728516,67.17186737060547,2018,4.0
88515,24.963687896728516,67.17186737060547,2015,4.0
88518,24.963687896728516,67.17186737060547,2018,4.0
88520,24.963687896728516,67.17186737060547,2015,4.0
88523,24.963687896728516,67.17186737060547,2018,4.0
88525,24.963687896728516,67.17186737060547,2015,4.0
88528,24.963687896728516,67.17186737060547,2018,4.0
88530,24.963687896728516,67.17186737060547,2015,4.0
88533,24.963687896728516,67.17186737060547,2018,4.0
88540,24.963687896728516,67.17186737060547,2015,4.0
88543,24.963687896728516,67.17186737060547,2018,4.0
88545,24.963687896728516,67.17186737060547,2015,4.0
88548,24.963687896728516,67.17186737060547,2018,4.0
88550,24.963687896728516,67.17186737060547,2015,4.0
88553,24.963687896728516,67.17186737060547,2018,4.0
88560,24.963687896728516,67.17186737060547,2015,4.0
88563,24.963687896728516,67.17186737060547,2018,4.0
88565,24.963687896728516,67.17186737060547,2015,4.0
88568,24.963687896728516,67.17186737060547,2018,4.0
88575,24.963687896728516,67.17186737060547,2015,4.0
88578,24.963687896728516,67.17186737060547,2018,4.0
88580,24.963687896728516,67.17186737060547,2015,4.0
88583,24.963687896728516,67.17186737060547,2018,4.0
88585,24.963687896728516,67.17186737060547,2015,4.0
88588,24.963687896728516,67.17186737060547,2018,4.0
88590,24.963687896728516,67.17186737060547,2015,4.0
88593,24.963687896728516,67.17186737060547,2018,4.0
88595,24.963687896728516,67.17186737060547,2015,4.0
88598,24.963687896728516,67.17186737060547,2018,4.0
88600,24.963687896728516,67.17186737060547,2015,4.0
88603,24.963687896728516,67.17186737060547,2018,4.0
88630,24.963687896728516,67.17186737060547,2015,4.0
88633,24.963687896728516,67.17186737060547,2018,4.0
88635,24.963687896728516,67.17186737060547,2015,4.0
88638,24.963687896728516,67.17186737060547,2018,4.0
88640,24.963687896728516,67.17186737060547,2015,4.0
88643,24.963687896728516,67.17186737060547,2018,4.0
88660,24.963687896728516,67.17186737060547,2015,4.0
88663,24.963687896728516,67.17186737060547,2018,4.0
88665,24.963687896728516,67.17186737060547,2015,4.0
88668,24.963687896728516,67.17186737060547,2018,4.0
88680,24.963687896728516,67.17186737060547,2015,4.0
88683,24.963687896728516,67.17186737060547,2018,4.0
88685,24.963687896728516,67.17186737060547,2015,4.0
88688,24.963687896728516,67.17186737060547,2018,4.0
88690,24.963687896728516,67.17186737060547,2015,4.0
88693,24.963687896728516,67.17186737060547,2018,4.0
88695,24.963687896728516,67.17186737060547,2015,4.0
88698,24.963687896728516,67.17186737060547,2018,4.0
88700,24.963687896728516,67.17186737060547,2015,4.0
88703,24.963687896728516,67.17186737060547,2018,4.0
88715,24.963687896728516,67.17186737060547,2015,4.0
88718,24.963687896728516,67.17186737060547,2018,4.0
88730,24.963687896728516,67.17186737060547,2015,4.0
88733,24.963687896728516,67.17186737060547,2018,4.0
88735,24.963687896728516,67.17186737060547,2015,4.0
88738,24.963687896728516,67.17186737060547,2018,4.0
88740,24.963687896728516,67.17186737060547,2015,4.0
88743,24.963687896728516,67.17186737060547,2018,4.0
88745,24.963687896728516,67.17186737060547,2015,4.0
88748,24.963687896728516,67.17186737060547,2018,4.0
88750,24.963687896728516,67.17186737060547,2015,4.0
88753,24.963687896728516,67.17186737060547,2018,4.0
88760,24.963687896728516,67.17186737060547,2015,4.0
88763,24.963687896728516,67.17186737060547,2018,4.0
88770,33.979461669921875,73.776611328125,2015,3.0
88773,33.979461669921875,73.776611328125,2018,3.0
88775,24.963687896728516,67.17186737060547,2015,4.0
88778,24.963687896728516,67.17186737060547,2018,4.0
88780,24.96368789672852,67.17186737060547,2015,4.0
88783,24.96368789672852,67.17186737060547,2018,4.0
88785,24.963687896728516,67.17186737060547,2015,4.0
88788,24.963687896728516,67.17186737060547,2018,4.0
88795,24.963687896728516,67.17186737060547,2015,4.0
88798,24.963687896728516,67.17186737060547,2018,4.0
88805,24.963687896728516,67.17186737060547,2015,4.0
88808,24.963687896728516,67.17186737060547,2018,4.0
88810,24.963687896728516,67.17186737060547,2015,4.0
88813,24.963687896728516,67.17186737060547,2018,4.0
88820,24.963687896728516,67.17186737060547,2015,4.0
