,newid,year,franchiseid_clean,bank,pp_type,latitud,longitud,province,district_str,matching_accuracy,num_transac,PROVINCE,PROVINCE_0,bank_district,counter,dup,bank_cat,payment_method,start_date,n_beneficiaries,BVS_district,_merge,BVS_group,start_date_pp,end_date_pp,treatment_dt,pp_active
105290,23081.0,2015,,UBL,POS,30.968149185180664,70.9434585571289,,LEIAH,3.0,,,Punjab,UBL,13116.0,0.0,6.0,BVS,2017-03-25,50137.0,1.0,matched (3),1.0,2015-07-01,2016-06-30,0.0,0.0
105293,23081.0,2018,,UBL,POS,30.968149185180664,70.9434585571289,,LEIAH,3.0,,,Punjab,UBL,13116.0,0.0,6.0,BVS,2017-03-25,50137.0,1.0,matched (3),1.0,2018-07-01,2019-06-30,1.0,0.0
105370,23097.0,2015,,UBL,POS,29.10479736328125,70.3284683227539,,RAJANPUR,4.0,,,Punjab,UBL,10910.0,0.0,6.0,BVS,2017-12-25,58979.0,1.0,matched (3),3.0,2015-07-01,2016-06-30,0.0,0.0
105373,23097.0,2018,256240,UBL,POS,29.10479736328125,70.3284683227539,Punjab,RAJANPUR,4.0,1597.0,Punjab,Punjab,UBL,10910.0,0.0,6.0,BVS,2017-12-25,58979.0,1.0,matched (3),3.0,2018-07-01,2019-06-30,1.0,1.0
105385,23100.0,2015,,UBL,POS,27.380348205566406,68.07191467285156,,LARKANA,3.0,,,Sind,HBL,16452.0,0.0,2.0,BVS,2017-03-25,63337.0,1.0,matched (3),1.0,2015-07-01,2016-06-30,0.0,0.0
105388,23100.0,2018,,UBL,POS,27.380348205566406,68.07191467285156,,LARKANA,3.0,,,Sind,HBL,16452.0,0.0,2.0,BVS,2017-03-25,63337.0,1.0,matched (3),1.0,2018-07-01,2019-06-30,1.0,0.0
105420,23107.0,2015,25830,UBL,POS,30.90734100341797,71.50408172607422,Punjab,LEIAH,3.0,14.0,Punjab,Punjab,UBL,13116.0,0.0,6.0,BVS,2017-03-25,50137.0,1.0,matched (3),1.0,2015-07-01,2016-06-30,0.0,1.0
105423,23107.0,2018,,UBL,POS,30.90734100341797,71.50408172607422,,LEIAH,3.0,,,Punjab,UBL,13116.0,0.0,6.0,BVS,2017-03-25,50137.0,1.0,matched (3),1.0,2018-07-01,2019-06-30,1.0,0.0
105425,23108.0,2015,,UBL,POS,25.77037239074707,68.65391540527344,,SANGHAR,3.0,,,Sind,UBL,12252.0,0.0,6.0,BVS,2017-03-25,77978.0,1.0,matched (3),1.0,2015-07-01,2016-06-30,0.0,0.0
105428,23108.0,2018,258632,UBL,POS,25.77037239074707,68.65391540527344,Sind,SANGHAR,3.0,13881.0,Sind,Sind,UBL,12252.0,0.0,6.0,BVS,2017-03-25,77978.0,1.0,matched (3),1.0,2018-07-01,2019-06-30,1.0,1.0
105440,23111.0,2015,25907,UBL,POS,27.49423599243164,67.96363067626953,Sind,LARKANA,3.0,2945.0,Sind,Sind,HBL,16452.0,0.0,2.0,BVS,2017-03-25,63337.0,1.0,matched (3),1.0,2015-07-01,2016-06-30,0.0,1.0
105443,23111.0,2018,25907,UBL,POS,27.49423599243164,67.96363067626953,Sind,LARKANA,3.0,844.0,Sind,Sind,HBL,16452.0,0.0,2.0,BVS,2017-03-25,63337.0,1.0,matched (3),1.0,2018-07-01,2019-06-30,1.0,1.0
105485,23120.0,2015,,UBL,POS,27.38058090209961,67.9110107421875,,LARKANA,3.0,,,Sind,HBL,16452.0,0.0,2.0,BVS,2017-03-25,63337.0,1.0,matched (3),1.0,2015-07-01,2016-06-30,0.0,0.0
105488,23120.0,2018,259601,UBL,POS,27.38058090209961,67.9110107421875,Sind,LARKANA,3.0,4941.0,Sind,Sind,HBL,16452.0,0.0,2.0,BVS,2017-03-25,63337.0,1.0,matched (3),1.0,2018-07-01,2019-06-30,1.0,1.0
105550,23133.0,2015,,UBL,POS,25.825857162475586,69.37728881835938,,SANGHAR,3.0,,,Sind,UBL,12252.0,0.0,6.0,BVS,2017-03-25,77978.0,1.0,matched (3),1.0,2015-07-01,2016-06-30,0.0,0.0
105553,23133.0,2018,260692,UBL,POS,25.825857162475586,69.37728881835938,Sind,SANGHAR,3.0,1251.0,Sind,Sind,UBL,12252.0,0.0,6.0,BVS,2017-03-25,77978.0,1.0,matched (3),1.0,2018-07-01,2019-06-30,1.0,1.0
105605,23144.0,2015,,UBL,POS,27.609704971313477,67.99374389648438,,LARKANA,3.0,,,Sind,HBL,16452.0,0.0,2.0,BVS,2017-03-25,63337.0,1.0,matched (3),1.0,2015-07-01,2016-06-30,0.0,0.0
105608,23144.0,2018,261086,UBL,POS,27.609704971313477,67.99374389648438,Sind,LARKANA,3.0,479.0,Sind,Sind,HBL,16452.0,0.0,2.0,BVS,2017-03-25,63337.0,1.0,matched (3),1.0,2018-07-01,2019-06-30,1.0,1.0
105760,23175.0,2015,,UBL,POS,24.89375114440918,67.21625518798828,,KARACHI MALIR,3.0,,,Sind,UBL,3124.0,0.0,6.0,BVS,2017-03-25,16953.0,1.0,matched (3),1.0,2015-07-01,2016-06-30,0.0,0.0
105763,23175.0,2018,263506,UBL,POS,24.89375114440918,67.21625518798828,Sind,KARACHI MALIR,3.0,1034.0,Sind,Sind,UBL,3124.0,0.0,6.0,BVS,2017-03-25,16953.0,1.0,matched (3),1.0,2018-07-01,2019-06-30,1.0,1.0
105800,23183.0,2015,,UBL,POS,24.359352111816406,70.75631713867188,,THARPARKAR,3.0,,,Sind,UBL,16041.0,0.0,6.0,BVS,2017-03-25,62495.0,1.0,matched (3),1.0,2015-07-01,2016-06-30,0.0,0.0
105803,23183.0,2018,264168,UBL,POS,24.359352111816406,70.75631713867188,Sind,THARPARKAR,3.0,5823.0,Sind,Sind,UBL,16041.0,0.0,6.0,BVS,2017-03-25,62495.0,1.0,matched (3),1.0,2018-07-01,2019-06-30,1.0,1.0
105830,23189.0,2015,,UBL,POS,25.6457614469603,68.6819684421978,,SANGHAR,3.0,,,Sind,UBL,12252.0,0.0,6.0,BVS,2017-03-25,77978.0,1.0,matched (3),1.0,2015-07-01,2016-06-30,0.0,0.0
105833,23189.0,2018,264955,UBL,POS,25.6457614469603,68.6819684421978,Sind,SANGHAR,3.0,5250.0,Sind,Sind,UBL,12252.0,0.0,6.0,BVS,2017-03-25,77978.0,1.0,matched (3),1.0,2018-07-01,2019-06-30,1.0,1.0
105845,23192.0,2015,,UBL,POS,24.45175743103027,67.58787536621094,,THATTA,3.0,,,Sind,UBL,38224.0,0.0,6.0,BVS,2017-03-25,139243.0,1.0,matched (3),1.0,2015-07-01,2016-06-30,0.0,0.0
105848,23192.0,2018,264967,UBL,POS,24.45175743103027,67.58787536621094,Sind,THATTA,3.0,1252.0,Sind,Sind,UBL,38224.0,0.0,6.0,BVS,2017-03-25,139243.0,1.0,matched (3),1.0,2018-07-01,2019-06-30,1.0,1.0
105890,23201.0,2015,,UBL,POS,27.857797622680664,67.90270233154297,,LARKANA,3.0,,,Sind,HBL,16452.0,0.0,2.0,BVS,2017-03-25,63337.0,1.0,matched (3),1.0,2015-07-01,2016-06-30,0.0,0.0
105893,23201.0,2018,265289,UBL,POS,27.857797622680664,67.90270233154297,Sind,LARKANA,3.0,8141.0,Sind,Sind,HBL,16452.0,0.0,2.0,BVS,2017-03-25,63337.0,1.0,matched (3),1.0,2018-07-01,2019-06-30,1.0,1.0
105900,23203.0,2015,,UBL,POS,29.54636001586914,67.57042694091797,,KACHHI,3.0,,,Baluchistan,ALFALAH,714.0,0.0,1.0,,,,,master only (1),,2015-07-01,2016-06-30,0.0,0.0
105903,23203.0,2018,,UBL,POS,29.54636001586914,67.57042694091797,,KACHHI,3.0,,,Baluchistan,ALFALAH,714.0,0.0,1.0,,,,,master only (1),,2018-07-01,2019-06-30,0.0,0.0
105935,23210.0,2015,,UBL,POS,27.84896278381348,67.90868377685547,,LARKANA,3.0,,,Sind,HBL,16452.0,0.0,2.0,BVS,2017-03-25,63337.0,1.0,matched (3),1.0,2015-07-01,2016-06-30,0.0,0.0
105938,23210.0,2018,265943,UBL,POS,27.84896278381348,67.90868377685547,Sind,LARKANA,3.0,997.0,Sind,Sind,HBL,16452.0,0.0,2.0,BVS,2017-03-25,63337.0,1.0,matched (3),1.0,2018-07-01,2019-06-30,1.0,1.0
106060,23235.0,2015,,UBL,POS,29.254423141479492,70.2486572265625,,RAJANPUR,3.0,,,Punjab,UBL,10910.0,0.0,6.0,BVS,2017-12-25,58979.0,1.0,matched (3),3.0,2015-07-01,2016-06-30,0.0,0.0
106063,23235.0,2018,267450,UBL,POS,29.254423141479492,70.2486572265625,Punjab,RAJANPUR,3.0,3092.0,Punjab,Punjab,UBL,10910.0,0.0,6.0,BVS,2017-12-25,58979.0,1.0,matched (3),3.0,2018-07-01,2019-06-30,1.0,1.0
106070,23237.0,2015,,UBL,POS,25.35386848449707,69.73190307617188,,UMER KOT,4.0,,,Sind,TAMEER,12139.0,0.0,5.0,BVS,2017-09-25,69908.0,1.0,matched (3),2.0,2015-07-01,2016-06-30,0.0,0.0
106073,23237.0,2018,267456,UBL,POS,25.35386848449707,69.73190307617188,Sind,UMER KOT,4.0,149.0,Sind,Sind,TAMEER,12139.0,0.0,5.0,BVS,2017-09-25,69908.0,1.0,matched (3),2.0,2018-07-01,2019-06-30,1.0,1.0
106090,23241.0,2015,,UBL,POS,24.93759536743164,67.06665802001953,,KARACHI EAST,3.0,,,Sind,UBL,3154.0,0.0,6.0,BVS,2017-03-25,16225.0,1.0,matched (3),1.0,2015-07-01,2016-06-30,0.0,0.0
106093,23241.0,2018,267806,UBL,POS,24.93759536743164,67.06665802001953,Sind,KARACHI EAST,3.0,1105.0,Sind,Sind,UBL,3154.0,0.0,6.0,BVS,2017-03-25,16225.0,1.0,matched (3),1.0,2018-07-01,2019-06-30,1.0,1.0
106115,23246.0,2015,,UBL,POS,27.38058090209961,67.9110107421875,,LARKANA,3.0,,,Sind,HBL,16452.0,0.0,2.0,BVS,2017-03-25,63337.0,1.0,matched (3),1.0,2015-07-01,2016-06-30,0.0,0.0
106118,23246.0,2018,267989,UBL,POS,27.38058090209961,67.9110107421875,Sind,LARKANA,3.0,4820.0,Sind,Sind,HBL,16452.0,0.0,2.0,BVS,2017-03-25,63337.0,1.0,matched (3),1.0,2018-07-01,2019-06-30,1.0,1.0
106125,23248.0,2015,,UBL,POS,27.8621883392334,67.90682220458984,,LARKANA,3.0,,,Sind,HBL,16452.0,0.0,2.0,BVS,2017-03-25,63337.0,1.0,matched (3),1.0,2015-07-01,2016-06-30,0.0,0.0
106128,23248.0,2018,267999,UBL,POS,27.8621883392334,67.90682220458984,Sind,LARKANA,3.0,524.0,Sind,Sind,HBL,16452.0,0.0,2.0,BVS,2017-03-25,63337.0,1.0,matched (3),1.0,2018-07-01,2019-06-30,1.0,1.0
106130,23249.0,2015,,UBL,POS,27.845861434936523,67.9062271118164,,LARKANA,3.0,,,Sind,HBL,16452.0,0.0,2.0,BVS,2017-03-25,63337.0,1.0,matched (3),1.0,2015-07-01,2016-06-30,0.0,0.0
106133,23249.0,2018,268007,UBL,POS,27.845861434936523,67.9062271118164,Sind,LARKANA,3.0,97.0,Sind,Sind,HBL,16452.0,0.0,2.0,BVS,2017-03-25,63337.0,1.0,matched (3),1.0,2018-07-01,2019-06-30,1.0,1.0
106355,23294.0,2015,,UBL,POS,28.110570907592773,67.83196258544922,,JAFFARABAD,3.0,,,Baluchistan,UBL,6843.0,0.0,6.0,BVS,2017-03-25,27748.0,1.0,matched (3),1.0,2015-07-01,2016-06-30,0.0,0.0
106358,23294.0,2018,271684,UBL,POS,28.110570907592773,67.83196258544922,Baluchistan,JAFFARABAD,3.0,23.0,Baluchistan,Baluchistan,UBL,6843.0,0.0,6.0,BVS,2017-03-25,27748.0,1.0,matched (3),1.0,2018-07-01,2019-06-30,1.0,1.0
106505,23324.0,2015,,UBL,POS,25.825857162475586,69.37728881835938,,SANGHAR,3.0,,,Sind,UBL,12252.0,0.0,6.0,BVS,2017-03-25,77978.0,1.0,matched (3),1.0,2015-07-01,2016-06-30,0.0,0.0
106508,23324.0,2018,273327,UBL,POS,25.825857162475586,69.37728881835938,Sind,SANGHAR,3.0,689.0,Sind,Sind,UBL,12252.0,0.0,6.0,BVS,2017-03-25,77978.0,1.0,matched (3),1.0,2018-07-01,2019-06-30,1.0,1.0
106695,23362.0,2015,,UBL,POS,25.77066993713379,68.66223907470703,,SANGHAR,3.0,,,Sind,UBL,12252.0,0.0,6.0,BVS,2017-03-25,77978.0,1.0,matched (3),1.0,2015-07-01,2016-06-30,0.0,0.0
106698,23362.0,2018,275450,UBL,POS,25.77066993713379,68.66223907470703,Sind,SANGHAR,3.0,2250.0,Sind,Sind,UBL,12252.0,0.0,6.0,BVS,2017-03-25,77978.0,1.0,matched (3),1.0,2018-07-01,2019-06-30,1.0,1.0
106720,23367.0,2015,,UBL,POS,27.609704971313477,67.99374389648438,,LARKANA,3.0,,,Sind,HBL,16452.0,0.0,2.0,BVS,2017-03-25,63337.0,1.0,matched (3),1.0,2015-07-01,2016-06-30,0.0,0.0
106723,23367.0,2018,275624,UBL,POS,27.609704971313477,67.99374389648438,Sind,LARKANA,3.0,2051.0,Sind,Sind,HBL,16452.0,0.0,2.0,BVS,2017-03-25,63337.0,1.0,matched (3),1.0,2018-07-01,2019-06-30,1.0,1.0
106735,23370.0,2015,,UBL,POS,27.609704971313477,67.99374389648438,,LARKANA,3.0,,,Sind,HBL,16452.0,0.0,2.0,BVS,2017-03-25,63337.0,1.0,matched (3),1.0,2015-07-01,2016-06-30,0.0,0.0
106738,23370.0,2018,275676,UBL,POS,27.609704971313477,67.99374389648438,Sind,LARKANA,3.0,301.0,Sind,Sind,HBL,16452.0,0.0,2.0,BVS,2017-03-25,63337.0,1.0,matched (3),1.0,2018-07-01,2019-06-30,1.0,1.0
106825,23388.0,2015,,UBL,POS,28.110570907592773,67.83196258544922,,JAFFARABAD,3.0,,,Baluchistan,UBL,6843.0,0.0,6.0,BVS,2017-03-25,27748.0,1.0,matched (3),1.0,2015-07-01,2016-06-30,0.0,0.0
106828,23388.0,2018,276658,UBL,POS,28.110570907592773,67.83196258544922,Baluchistan,JAFFARABAD,3.0,1273.0,Baluchistan,Baluchistan,UBL,6843.0,0.0,6.0,BVS,2017-03-25,27748.0,1.0,matched (3),1.0,2018-07-01,2019-06-30,1.0,1.0
106935,23411.0,2015,,UBL,POS,27.59408950805664,68.00215148925781,,LARKANA,3.0,,,Sind,HBL,16452.0,0.0,2.0,BVS,2017-03-25,63337.0,1.0,matched (3),1.0,2015-07-01,2016-06-30,0.0,0.0
106938,23411.0,2018,,UBL,POS,27.59408950805664,68.00215148925781,,LARKANA,3.0,,,Sind,HBL,16452.0,0.0,2.0,BVS,2017-03-25,63337.0,1.0,matched (3),1.0,2018-07-01,2019-06-30,1.0,0.0
107015,23428.0,2015,,UBL,POS,24.656421661376953,69.29115295410156,,THARPARKAR,3.0,,,Sind,UBL,16041.0,0.0,6.0,BVS,2017-03-25,62495.0,1.0,matched (3),1.0,2015-07-01,2016-06-30,0.0,0.0
107018,23428.0,2018,,UBL,POS,24.656421661376953,69.29115295410156,,THARPARKAR,3.0,,,Sind,UBL,16041.0,0.0,6.0,BVS,2017-03-25,62495.0,1.0,matched (3),1.0,2018-07-01,2019-06-30,1.0,0.0
107020,23429.0,2015,,UBL,POS,30.673730850219727,73.64872741699219,,OKARA,3.0,,,Punjab,UBL,13153.0,0.0,6.0,BVS,2018-03-25,52649.0,1.0,matched (3),4.0,2015-07-01,2016-06-30,0.0,0.0
107023,23429.0,2018,,UBL,POS,30.673730850219727,73.64872741699219,,OKARA,3.0,,,Punjab,UBL,13153.0,0.0,6.0,BVS,2018-03-25,52649.0,1.0,matched (3),4.0,2018-07-01,2019-06-30,1.0,0.0
107025,23430.0,2015,,UBL,POS,26.728769302368164,67.75508117675781,,DADU,3.0,,,Sind,HBL,16192.0,0.0,2.0,BVS,2017-03-25,89800.0,1.0,matched (3),1.0,2015-07-01,2016-06-30,0.0,0.0
107028,23430.0,2018,,UBL,POS,26.728769302368164,67.75508117675781,,DADU,3.0,,,Sind,HBL,16192.0,0.0,2.0,BVS,2017-03-25,89800.0,1.0,matched (3),1.0,2018-07-01,2019-06-30,1.0,0.0
107275,23481.0,2015,,UBL,POS,24.74087142944336,69.80176544189453,,THARPARKAR,3.0,,,Sind,UBL,16041.0,0.0,6.0,BVS,2017-03-25,62495.0,1.0,matched (3),1.0,2015-07-01,2016-06-30,0.0,0.0
107278,23481.0,2018,,UBL,POS,24.74087142944336,69.80176544189453,,THARPARKAR,3.0,,,Sind,UBL,16041.0,0.0,6.0,BVS,2017-03-25,62495.0,1.0,matched (3),1.0,2018-07-01,2019-06-30,1.0,0.0
107340,23494.0,2015,28540,UBL,POS,26.73053741455078,67.76937866210938,Sind,DADU,3.0,7436.0,Sind,Sind,HBL,16192.0,0.0,2.0,BVS,2017-03-25,89800.0,1.0,matched (3),1.0,2015-07-01,2016-06-30,0.0,1.0
107343,23494.0,2018,,UBL,POS,26.73053741455078,67.76937866210938,,DADU,3.0,,,Sind,HBL,16192.0,0.0,2.0,BVS,2017-03-25,89800.0,1.0,matched (3),1.0,2018-07-01,2019-06-30,1.0,0.0
107520,23530.0,2015,30385,UBL,POS,31.22250747680664,70.95105743408203,Punjab,LEIAH,3.0,772.0,Punjab,Punjab,UBL,13116.0,0.0,6.0,BVS,2017-03-25,50137.0,1.0,matched (3),1.0,2015-07-01,2016-06-30,0.0,1.0
107523,23530.0,2018,30385,UBL,POS,31.22250747680664,70.95105743408203,Punjab,LEIAH,3.0,21.0,Punjab,Punjab,UBL,13116.0,0.0,6.0,BVS,2017-03-25,50137.0,1.0,matched (3),1.0,2018-07-01,2019-06-30,1.0,1.0
107625,23551.0,2015,31481,UBL,POS,27.85171890258789,67.90325927734375,Sind,LARKANA,3.0,5878.0,Sind,Sind,HBL,16452.0,0.0,2.0,BVS,2017-03-25,63337.0,1.0,matched (3),1.0,2015-07-01,2016-06-30,0.0,1.0
107628,23551.0,2018,31481,UBL,POS,27.85171890258789,67.90325927734375,Sind,LARKANA,3.0,1306.0,Sind,Sind,HBL,16452.0,0.0,2.0,BVS,2017-03-25,63337.0,1.0,matched (3),1.0,2018-07-01,2019-06-30,1.0,1.0
107865,23600.0,2015,34603,UBL,POS,32.5689811706543,70.90914916992188,N.W.F.P.,LAKKI MARWAT,3.0,7161.0,N.W.F.P.,N.W.F.P.,UBL,7031.0,0.0,6.0,BVS,2017-03-25,34262.0,1.0,matched (3),1.0,2015-07-01,2016-06-30,0.0,1.0
107868,23600.0,2018,34603,UBL,POS,32.5689811706543,70.90914916992188,N.W.F.P.,LAKKI MARWAT,3.0,2849.0,N.W.F.P.,N.W.F.P.,UBL,7031.0,0.0,6.0,BVS,2017-03-25,34262.0,1.0,matched (3),1.0,2018-07-01,2019-06-30,1.0,1.0
107925,23612.0,2015,35550,UBL,POS,29.6475887298584,70.59203338623047,Punjab,RAJANPUR,3.0,3403.0,Punjab,Punjab,UBL,10910.0,0.0,6.0,BVS,2017-12-25,58979.0,1.0,matched (3),3.0,2015-07-01,2016-06-30,0.0,1.0
107928,23612.0,2018,35550,UBL,POS,29.6475887298584,70.59203338623047,Punjab,RAJANPUR,3.0,2973.0,Punjab,Punjab,UBL,10910.0,0.0,6.0,BVS,2017-12-25,58979.0,1.0,matched (3),3.0,2018-07-01,2019-06-30,1.0,1.0
107935,23614.0,2015,35673,UBL,POS,31.179800033569336,72.24974060058594,Punjab,JHANG,3.0,2.0,Punjab,Punjab,UBL,9446.0,0.0,6.0,BVS,2017-03-25,39597.0,1.0,matched (3),1.0,2015-07-01,2016-06-30,0.0,1.0
107938,23614.0,2018,,UBL,POS,31.179800033569336,72.24974060058594,,JHANG,3.0,,,Punjab,UBL,9446.0,0.0,6.0,BVS,2017-03-25,39597.0,1.0,matched (3),1.0,2018-07-01,2019-06-30,1.0,0.0
108250,23677.0,2015,,UBL,POS,29.29210662841797,70.45063781738281,,RAJANPUR,3.0,,,Punjab,UBL,10910.0,0.0,6.0,BVS,2017-12-25,58979.0,1.0,matched (3),3.0,2015-07-01,2016-06-30,0.0,0.0
108253,23677.0,2018,39512,UBL,POS,29.29210662841797,70.45063781738281,Punjab,RAJANPUR,3.0,4441.0,Punjab,Punjab,UBL,10910.0,0.0,6.0,BVS,2017-12-25,58979.0,1.0,matched (3),3.0,2018-07-01,2019-06-30,1.0,1.0
108310,23689.0,2015,40062,UBL,POS,32.610469818115234,70.90553283691406,N.W.F.P.,LAKKI MARWAT,3.0,4805.0,N.W.F.P.,N.W.F.P.,UBL,7031.0,0.0,6.0,BVS,2017-03-25,34262.0,1.0,matched (3),1.0,2015-07-01,2016-06-30,0.0,1.0
108313,23689.0,2018,,UBL,POS,32.610469818115234,70.90553283691406,,LAKKI MARWAT,3.0,,,N.W.F.P.,UBL,7031.0,0.0,6.0,BVS,2017-03-25,34262.0,1.0,matched (3),1.0,2018-07-01,2019-06-30,1.0,0.0
108400,23707.0,2015,41156,UBL,POS,31.085481643676758,71.06510925292969,Punjab,LEIAH,3.0,1366.0,Punjab,Punjab,UBL,13116.0,0.0,6.0,BVS,2017-03-25,50137.0,1.0,matched (3),1.0,2015-07-01,2016-06-30,0.0,1.0
108403,23707.0,2018,,UBL,POS,31.085481643676758,71.06510925292969,,LEIAH,3.0,,,Punjab,UBL,13116.0,0.0,6.0,BVS,2017-03-25,50137.0,1.0,matched (3),1.0,2018-07-01,2019-06-30,1.0,0.0
108500,23727.0,2015,,UBL,POS,25.77037239074707,68.65391540527344,,SANGHAR,3.0,,,Sind,UBL,12252.0,0.0,6.0,BVS,2017-03-25,77978.0,1.0,matched (3),1.0,2015-07-01,2016-06-30,0.0,0.0
108503,23727.0,2018,41750,UBL,POS,25.77037239074707,68.65391540527344,Sind,SANGHAR,3.0,4776.0,Sind,Sind,UBL,12252.0,0.0,6.0,BVS,2017-03-25,77978.0,1.0,matched (3),1.0,2018-07-01,2019-06-30,1.0,1.0
108540,23735.0,2015,42398,UBL,POS,24.740015029907227,69.80194091796875,Sind,THARPARKAR,3.0,2129.0,Sind,Sind,UBL,16041.0,0.0,6.0,BVS,2017-03-25,62495.0,1.0,matched (3),1.0,2015-07-01,2016-06-30,0.0,1.0
108543,23735.0,2018,42398,UBL,POS,24.740015029907227,69.80194091796875,Sind,THARPARKAR,3.0,3298.0,Sind,Sind,UBL,16041.0,0.0,6.0,BVS,2017-03-25,62495.0,1.0,matched (3),1.0,2018-07-01,2019-06-30,1.0,1.0
108655,23759.0,2015,43990,UBL,POS,25.113449096679688,70.25658416748047,Sind,THARPARKAR,3.0,12260.0,Sind,Sind,UBL,16041.0,0.0,6.0,BVS,2017-03-25,62495.0,1.0,matched (3),1.0,2015-07-01,2016-06-30,0.0,1.0
108658,23759.0,2018,43990,UBL,POS,25.113449096679688,70.25658416748047,Sind,THARPARKAR,3.0,4894.0,Sind,Sind,UBL,16041.0,0.0,6.0,BVS,2017-03-25,62495.0,1.0,matched (3),1.0,2018-07-01,2019-06-30,1.0,1.0
108695,23768.0,2015,4445,UBL,POS,32.908485412597656,73.76543426513672,Punjab,GUJRAT,3.0,5986.0,Punjab,Punjab,UBL,4977.0,0.0,6.0,BVS,2017-12-25,22378.0,1.0,matched (3),3.0,2015-07-01,2016-06-30,0.0,1.0
108698,23768.0,2018,,UBL,POS,32.908485412597656,73.76543426513672,,GUJRAT,3.0,,,Punjab,UBL,4977.0,0.0,6.0,BVS,2017-12-25,22378.0,1.0,matched (3),3.0,2018-07-01,2019-06-30,1.0,0.0
108870,23803.0,2015,46501,UBL,POS,31.22365379333496,70.95096588134766,Punjab,LEIAH,3.0,1031.0,Punjab,Punjab,UBL,13116.0,0.0,6.0,BVS,2017-03-25,50137.0,1.0,matched (3),1.0,2015-07-01,2016-06-30,0.0,1.0
108873,23803.0,2018,,UBL,POS,31.22365379333496,70.95096588134766,,LEIAH,3.0,,,Punjab,UBL,13116.0,0.0,6.0,BVS,2017-03-25,50137.0,1.0,matched (3),1.0,2018-07-01,2019-06-30,1.0,0.0
108885,23806.0,2015,46670,UBL,POS,31.641225814819336,71.06851959228516,Punjab,BHAKKAR,3.0,53.0,Punjab,Punjab,SUMMIT,57.0,0.0,4.0,BVS,2018-09-26,41932.0,1.0,matched (3),5.0,2015-07-01,2016-06-30,0.0,1.0
108888,23806.0,2018,,UBL,POS,31.641225814819336,71.06851959228516,,BHAKKAR,3.0,,,Punjab,SUMMIT,57.0,0.0,4.0,BVS,2018-09-26,41932.0,1.0,matched (3),5.0,2018-07-01,2019-06-30,1.0,0.0
108920,23813.0,2015,47138,UBL,POS,24.699724197387695,70.17517852783203,Sind,THARPARKAR,3.0,7025.0,Sind,Sind,UBL,16041.0,0.0,6.0,BVS,2017-03-25,62495.0,1.0,matched (3),1.0,2015-07-01,2016-06-30,0.0,1.0
108923,23813.0,2018,,UBL,POS,24.699724197387695,70.17517852783203,,THARPARKAR,3.0,,,Sind,UBL,16041.0,0.0,6.0,BVS,2017-03-25,62495.0,1.0,matched (3),1.0,2018-07-01,2019-06-30,1.0,0.0
108940,23817.0,2015,47401,UBL,POS,34.6761474609375,72.22101593017578,N.W.F.P.,SWAT,3.0,10174.0,N.W.F.P.,N.W.F.P.,UBL,25335.0,0.0,6.0,BVS,2017-03-25,123790.0,1.0,matched (3),1.0,2015-07-01,2016-06-30,0.0,1.0
108943,23817.0,2018,47401,UBL,POS,34.6761474609375,72.22101593017578,N.W.F.P.,SWAT,3.0,9274.0,N.W.F.P.,N.W.F.P.,UBL,25335.0,0.0,6.0,BVS,2017-03-25,123790.0,1.0,matched (3),1.0,2018-07-01,2019-06-30,1.0,1.0
109175,23864.0,2015,50004,UBL,POS,24.60424995422363,68.07756042480469,Sind,THATTA,3.0,9519.0,Sind,Sind,UBL,38224.0,0.0,6.0,BVS,2017-03-25,139243.0,1.0,matched (3),1.0,2015-07-01,2016-06-30,0.0,1.0
109178,23864.0,2018,50004,UBL,POS,24.60424995422363,68.07756042480469,Sind,THATTA,3.0,9007.0,Sind,Sind,UBL,38224.0,0.0,6.0,BVS,2017-03-25,139243.0,1.0,matched (3),1.0,2018-07-01,2019-06-30,1.0,1.0
109270,23883.0,2015,51059,UBL,POS,24.699724197387695,70.17517852783203,Sind,THARPARKAR,3.0,5795.0,Sind,Sind,UBL,16041.0,0.0,6.0,BVS,2017-03-25,62495.0,1.0,matched (3),1.0,2015-07-01,2016-06-30,0.0,1.0
109273,23883.0,2018,,UBL,POS,24.699724197387695,70.17517852783203,,THARPARKAR,3.0,,,Sind,UBL,16041.0,0.0,6.0,BVS,2017-03-25,62495.0,1.0,matched (3),1.0,2018-07-01,2019-06-30,1.0,0.0
109315,23892.0,2015,51311,UBL,POS,24.6042537689209,68.07756042480469,Sind,THATTA,3.0,27533.0,Sind,Sind,UBL,38224.0,0.0,6.0,BVS,2017-03-25,139243.0,1.0,matched (3),1.0,2015-07-01,2016-06-30,0.0,1.0
109318,23892.0,2018,,UBL,POS,24.6042537689209,68.07756042480469,,THATTA,3.0,,,Sind,UBL,38224.0,0.0,6.0,BVS,2017-03-25,139243.0,1.0,matched (3),1.0,2018-07-01,2019-06-30,1.0,0.0
109325,23894.0,2015,51391,UBL,POS,31.37374496459961,72.39095306396484,Punjab,JHANG,3.0,1911.0,Punjab,Punjab,UBL,9446.0,0.0,6.0,BVS,2017-03-25,39597.0,1.0,matched (3),1.0,2015-07-01,2016-06-30,0.0,1.0
109328,23894.0,2018,,UBL,POS,31.37374496459961,72.39095306396484,,JHANG,3.0,,,Punjab,UBL,9446.0,0.0,6.0,BVS,2017-03-25,39597.0,1.0,matched (3),1.0,2018-07-01,2019-06-30,1.0,0.0
